,url,brands,iphih1,sizedetails,sizedetail,ipiBoxi
610,https://diza.gallery/product-2513/dokhteshamsi_belt_Bazmaviz_Diza#57905315788,['بزم آویز'],"['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nطول : ۷۰cm\nعرض : ۶.۵cm'],"['سایز : FREE', 'طول : ۷۰cm', 'عرض : ۶.۵cm']","['یک کمربند با دوام و ماندگار در زمان از باید های هر کمد است. انتخاب کمربند مناسب می\u200cتواند هویت استایلتان را تغییر دهد. اثری زیبا و کاربردی که از پارچه\u200cهای نفیس ساخته شده و دیگر عناص استایلتان را همراهی می\u200cکند.', 'توضیحات محصول\nارسال محصولات در دیزا به صورت رایگان و فوری می باشد در شهر تهران سفارشات تا 24 ساعت کاری و در سایر شهر ها بین 3 تا 5 روز کاری تحویل داده خواهد شد.']"
611,https://diza.gallery/product-2514/Soudabeh_silver_handpiece_Saint_Diza#467995337,['SAINT'],"['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nابعاد : ۱۰x۹cm\nوزن : ۱۱.۶g'],"['سایز : FREE', 'ابعاد : ۱۰x۹cm', 'وزن : ۱۱.۶g']","['یک اکسسوری ماندگار در زمان از جنس نقره که روایتگر جسارت و درخشش درونی قلب زنی قدرتمند است که با لطافت او همراه میشود. این اثر به سادگی خود را میان دیگر المان های استایلتان جا کرده و همسوی آن\u200cها می\u200cشود.', 'جزئیات محصول\nنقره۹۲۵.\nاندازه حلقه قابل تنظیم است.', 'توضیحات محصول\nارسال محصولات در دیزا به صورت رایگان و فوری می باشد در شهر تهران سفارشات تا 24 ساعت کاری و در سایر شهر ها بین 3 تا 5 روز کاری تحویل داده خواهد شد.']"
612,https://diza.gallery/product-2515/termeh_necklace_NeginMohtashami_Diza#13498007654,['negin mohtashami'],"['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nطول : ۱۹cm\nعرض : ۳۲cm\nطول بند بلند : ۹۹cm\nطول بند کوتاه : ۵۰cm'],"['سایز : FREE', 'طول : ۱۹cm', 'عرض : ۳۲cm', 'طول بند بلند : ۹۹cm', 'طول بند کوتاه : ۵۰cm']","['اثری با دوام برگرفته از چوبکاری های ارسی های معماری یزد.', 'جزئیات محصول\nهیچ میدانی اِی نازنین !\nهمیشه یک هپروتی هست، که آدمی آنجا را پناهگاهِ امنِ خودش بداند.\nوَ گاهی، هرازگاهی خودش را پرت کند آنجا.\nنبیند و نفهمد که چه بر سرِ روح و روانش می آید،\nکه مگر نه اینکه ما برایِ کشفِ یک معنا و یک رمز و رموزی در این جغرافیا و این بزنگاهِ تاریخی پا در این کهکشانِ بی سر و ته گذاشتیم!\n""یزد"" میتواند یکی از هپروتی ترین نقاطِ زمین باشد،\nجائی که احساس میکنید به زمین و زمان و مکان تعلق ندارید،\nجائی که این حسِ بودن ، شدن و رفتن در آن به روشنی به چشم میخورد.\nمیتوان ناگهان از همه چیز بُرید،به چیزی وصل شد که گوئی اولین ""مرامِ"" تاریخ است،\nخودتان میدانید از چه چیز حرف میزنم!\nخودتان این روزها خیلی خوب،', '', '']"
613,https://diza.gallery/product-2516/yellow_ceramic_vest_Gownbad_Diza#43547569867,"['', 'GONBAD']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nمناسب سایز : ۳۴-۴۰\nقد : ۴۹cm\nسرشانه : ۱۸cm\nعرض سینه : ۵۳cm'],"['سایز : FREE', 'مناسب سایز : ۳۴-۴۰', 'قد : ۴۹cm', 'سرشانه : ۱۸cm', 'عرض سینه : ۵۳cm']","['المانی اصیل و با هویت که از پارچه\u200cی قلمکار با\u200c چاپ دستی و ترکیب رنگی شگفت\u200cانگیز دوخته شده تا به سادگی در کنار دیگر عناصر استایلتان \u200cقرار بگیرد. پارچه\u200cهای نفیس و زیبایی\u200cشناسی سنتی ایران همراه هم شده و این اثر زیبا را پدید آورده\u200cاند.', 'جزئیات محصول\nگنبد سعی دارد با استفاده از دو المان سنتی -پارچه قلمکار و کلاه نمدی- هنر دستی قدیمی ایران را در قالبی مدرن ارائه کند.', 'توضیحات محصول\nاین کالا در تهران تا ۲۴ ساعت کاری و در سایر شهرهای ایران بین ۳ تا ۵ روز کاری تحویل داده خواهد .']"
614,https://diza.gallery/product-2517/white_blouse_NeginMohtashami_Diza#59074267943,['negin mohtashami'],"['سایز های محصول', 'مشخصات سایز']",['سایز : 36\nقد : ۵۴cm\nسرشانه : ۱۵cm\nآستین : ۵۹cm\nعرض سینه : ۴۶cm'],"['سایز : 36', 'قد : ۵۴cm', 'سرشانه : ۱۵cm', 'آستین : ۵۹cm', 'عرض سینه : ۴۶cm']","['المانی با دوام با الهام از معماری یزد.', 'جزئیات محصول\nهیچ میدانی اِی نازنین !\nهمیشه یک هپروتی هست، که آدمی آنجا را پناهگاهِ امنِ خودش بداند.\nوَ گاهی، هرازگاهی خودش را پرت کند آنجا.\nنبیند و نفهمد که چه بر سرِ روح و روانش می آید،\nکه مگر نه اینکه ما برایِ کشفِ یک معنا و یک رمز و رموزی در این جغرافیا و این بزنگاهِ تاریخی پا در این کهکشانِ بی سر و ته گذاشتیم!\n""یزد"" میتواند یکی از هپروتی ترین نقاطِ زمین باشد،\nجائی که احساس میکنید به زمین و زمان و مکان تعلق ندارید،\nجائی که این حسِ بودن ، شدن و رفتن در آن به روشنی به چشم میخورد.\nمیتوان ناگهان از همه چیز بُرید،به چیزی وصل شد که گوئی اولین ""مرامِ"" تاریخ است،\nخودتان میدانید از چه چیز حرف میزنم!\nخودتان این روزها خیلی خوب،', '']"
615,https://diza.gallery/product-2519/white_colored_Button_top_Neginmohtashami_Diza#5790632578,['negin mohtashami'],['سایز های محصول'],None,None,['توضیحات محصول\nارسال محصولات در دیزا به صورت رایگان و فوری می باشد در شهر تهران سفارشات تا 24 ساعت کاری و در سایر شهر ها بین 3 تا 5 روز کاری تحویل داده خواهد شد.']
616,https://diza.gallery/product-2520/black_blingbling_top_Zee_Diza#gfchbgjmhkmgl,"['', 'Zee']",['سایز های محصول'],None,None,['توضیحات محصول\nارسال محصولات در دیزا به صورت رایگان و فوری می باشد در شهر تهران سفارشات تا 24 ساعت کاری و در سایر شهر ها بین 3 تا 5 روز کاری تحویل داده خواهد شد.']
617,https://diza.gallery/product-2521/green_blingblling_croptop_Zee_Diza#6422589632,"['', 'Zee']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : ۴۲cm'],"['سایز : FREE', 'قد : ۴۲cm']","['اثری زیبا، کابردی و با دوام، دوخته شده از پارچه\u200cهای نفیس و با کیفیت، که همراه دیگر عناصر استایلتان شده و تا مدت\u200cها شما را همراهی میکند.', 'توضیحات محصول\nارسال محصولات در دیزا به صورت رایگان و فوری می باشد در شهر تهران سفارشات تا 24 ساعت کاری و در سایر شهر ها بین 3 تا 5 روز کاری تحویل داده خواهد شد.']"
618,https://diza.gallery/product-2522/princess_white_shirt_Zee_Diza#68086532589,"['', 'Zee']",['سایز های محصول'],None,None,['توضیحات محصول\nارسال محصولات در دیزا به صورت رایگان و فوری می باشد در شهر تهران سفارشات تا 24 ساعت کاری و در سایر شهر ها بین 3 تا 5 روز کاری تحویل داده خواهد شد.']
619,https://diza.gallery/product-2524/zanboorak_crop_Top_Zee_Diza#5790743268,None,None,None,None,None
620,https://diza.gallery/product-2525/choogan_top_Zee_Diza#57908523256,None,None,None,None,None
621,https://diza.gallery/product-2526/black_blingbling_floral_croptop_Zee_Diza#579032478743,"['', 'Zee']",['سایز های محصول'],None,None,['توضیحات محصول\nارسال محصولات در دیزا به صورت رایگان و فوری می باشد در شهر تهران سفارشات تا 24 ساعت کاری و در سایر شهر ها بین 3 تا 5 روز کاری تحویل داده خواهد شد.']
622,https://diza.gallery/product-2527/termeh_croptop_NeginMohtashami_Diza#4689632689,['negin mohtashami'],"['سایز های محصول', 'مشخصات سایز']",['سایز : 36\nقد : ۳۹cm\nعرض سینه : ۳۸cm'],"['سایز : 36', 'قد : ۳۹cm', 'عرض سینه : ۳۸cm']","['المانی با دوام با الهام از معماری یزد.', 'جزئیات محصول\nهیچ میدانی اِی نازنین !\nهمیشه یک هپروتی هست، که آدمی آنجا را پناهگاهِ امنِ خودش بداند.\nوَ گاهی، هرازگاهی خودش را پرت کند آنجا.\nنبیند و نفهمد که چه بر سرِ روح و روانش می آید،\nکه مگر نه اینکه ما برایِ کشفِ یک معنا و یک رمز و رموزی در این جغرافیا و این بزنگاهِ تاریخی پا در این کهکشانِ بی سر و ته گذاشتیم!\n""یزد"" میتواند یکی از هپروتی ترین نقاطِ زمین باشد،\nجائی که احساس میکنید به زمین و زمان و مکان تعلق ندارید،\nجائی که این حسِ بودن ، شدن و رفتن در آن به روشنی به چشم میخورد.\nمیتوان ناگهان از همه چیز بُرید،به چیزی وصل شد که گوئی اولین ""مرامِ"" تاریخ است،\nخودتان میدانید از چه چیز حرف میزنم!\nخودتان این روزها خیلی خوب،\nخیلی چیزها را میدانید.', '']"
623,https://diza.gallery/product-597/top_khakestari_rezanadimi_diza#32425,"['', 'Reza Nadimi']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقد : 65cm\nفاصله بین دو زیر بغل : 46cm'],"['سایز : FREE', 'قد : 65cm', 'فاصله بین دو زیر بغل : 46cm']","['دوخته شده از پارچه هایی نفیس و با دوام، این تاپ براق انتخابی متفاوت است که شما را در طی روز و مهمانی های عصر و شب همراهی خواهد کرد. حجم های کنار این کار متأثر از معماری ایران و با تکنیک های اوریگامی دوخته شده اند و از مشخصه های مجموعه ی اخیر رضا ندیمی اند. تن خور آزاد این کار بر هر تنی خوش مینشیند و به شما اجازه می\u200cدهد با افزودن لایه از زیر و رو آن را در فصل های سردتر سال نیز بپوشید.', 'جزئیات محصول\nمناسب سایز 34 تا 38']"
624,https://diza.gallery/product-598/mens_coat_saaku_diza#3572,"['', 'SAAKU']","['سایز های محصول', 'مشخصات سایز']",['سایز : L\nقد : 76cm\nقد آستین : 61cm\nفاصله بین دو زیر بغل : 58cm'],"['سایز : L', 'قد : 76cm', 'قد آستین : 61cm', 'فاصله بین دو زیر بغل : 58cm']",['این کت سیاه ساکو تجسم احساسات طراحش به شهر تهران و مردمش است که به شکل الگویی تصویر سازی شده. نوار های افقی و عمودی نامتقارن، المان های پویا و زنده ی طراحی این کت اند. این اثر به راحتی با هر نوع استایلی هماهنگ میشود و المانی منحصر به فرد و کاربردی به آن می\u200cافزاید.']
625,https://diza.gallery/product-599/goushvareh_om8_nashminkanani_diza#5682,"['', 'Nashmin Kanani']","['سایز های محصول', 'ناموجود!']",None,None,['مجموعه ی کنونی نشمین کنعانی طی دو سال و با تأثیر از طبیعت شکل گرفته. این گوشواره با الهام از صدفِ مروارید ساخته شده و فرم نامنظمش تأکید می\u200cکند که زیبایی لزوماً بی نقص نیست، درست مانند طبیعت. این گوشواره ها گوش را نمی\u200cآزارند و المانی از اقیانوس به پوشش شما می\u200cافزایند.']
626,https://diza.gallery/product-600/%D8%A7%D9%86%DA%AF%D8%B4%D8%AA%D8%B1-%D9%86%D9%82%D8%B1%D9%87-OM13#3542,"['', 'Nashmin Kanani']","['سایز های محصول', 'مشخصات سایز']",['سایز : FREE\nقطر : 1/8cm'],"['سایز : FREE', 'قطر : 1/8cm']",['مجموعه ی اخیر نشمین کنعانی متأثر از جای جای طبیعت پدید آمده؛ این انگشتر با الهام از ساختار و بافت های موجود در پوسته ی زمین ساخته شده و فرم نامنظمش بیان می\u200cکند که زیبایی لزوماً بی نقص نیست؛ درست مانند طبیعت. این انگشتر حلقه ای با انواع استایل ها هماهنگ میشود.']
